ID,Name,LongName,photoUrl,playerUrl,Nationality,Age,Club,Contract,Positions,Preferred Foot,Best Position,Joined,Loan Date End,W/F,SM,A/W,D/W,IR,Hits,Weight_kg,Height_cm,Value_eur,Release Clause_eur,Wage_eur
208520,H. Sakai,Hiroki Sakai,https://cdn.sofifa.com/players/208/520/21_60.png,http://sofifa.com/player/208520/hiroki-sakai/210006/,Japan,30,Olympique de Marseille,2016 ~ 2022,"RB, LB",Right,RB,2016-07-01,,3 ★,2★,High,High,1 ★,64.0,70,183.0,12000000.0,15200000.0,37000.0
208295,R. Saïss,Romain Saïss,https://cdn.sofifa.com/players/208/295/21_60.png,http://sofifa.com/player/208295/romain-saiss/210006/,Morocco,30,Wolverhampton Wanderers,2016 ~ 2021,"CB, CM",Left,CB,2016-08-30,,3 ★,3★,Medium,High,1 ★,55.0,84,188.0,11500000.0,16200000.0,69000.0
208268,B. Cristante,Bryan Cristante,https://cdn.sofifa.com/players/208/268/21_60.png,http://sofifa.com/player/208268/bryan-cristante/210006/,Italy,25,Roma,2019 ~ 2024,"CDM, CM, CAM",Right,CDM,2019-02-28,,3 ★,3★,Medium,Medium,2 ★,62.0,80,186.0,18000000.0,26100000.0,21000.0
208135,A. Doucouré,Abdoulaye Doucouré,https://cdn.sofifa.com/players/208/135/21_60.png,http://sofifa.com/player/208135/abdoulaye-doucoure/210006/,France,27,Everton,2020 ~ 2023,"CDM, CM",Right,CDM,2020-09-08,,3 ★,3★,High,Medium,2 ★,96.0,76,184.0,14500000.0,20700000.0,69000.0
207791,Y. Poulsen,Yussuf Poulsen,https://cdn.sofifa.com/players/207/791/21_60.png,http://sofifa.com/player/207791/yussuf-poulsen/210006/,Denmark,26,RB Leipzig,2013 ~ 2024,ST,Right,ST,2013-07-04,,3 ★,3★,Medium,High,2 ★,128.0,84,192.0,17500000.0,22200000.0,54000.0
207599,M. Keane,Michael Keane,https://cdn.sofifa.com/players/207/599/21_60.png,http://sofifa.com/player/207599/michael-keane/210006/,England,27,Everton,2017 ~ 2025,CB,Right,CB,2017-07-03,,2 ★,2★,Medium,High,2 ★,81.0,82,191.0,14000000.0,20700000.0,69000.0
207557,R. Olsen,Robin Olsen,https://cdn.sofifa.com/players/207/557/21_60.png,http://sofifa.com/player/207557/robin-olsen/210006/,Sweden,30,Everton,2018 ~ 2023,GK,Right,GK,2018-07-24,,2 ★,1★,Medium,Medium,1 ★,39.0,86,196.0,9500000.0,13300000.0,56000.0
207441,L. Vietto,Luciano Vietto,https://cdn.sofifa.com/players/207/441/21_60.png,http://sofifa.com/player/207441/luciano-vietto/210006/,Argentina,26,Sporting CP,2019 ~ 2024,"LW, ST",Right,CAM,2019-07-01,,4 ★,3★,Medium,Medium,1 ★,62.0,65,173.0,16500000.0,24900000.0,17000.0
207421,L. Trossard,Leandro Trossard,https://cdn.sofifa.com/players/207/421/21_60.png,http://sofifa.com/player/207421/leandro-trossard/210006/,Belgium,25,Brighton & Hove Albion,2019 ~ 2023,"LM, LW",Right,CAM,2019-07-01,,4 ★,4★,High,Medium,1 ★,88.0,67,172.0,18500000.0,25700000.0,56000.0
206545,Manu Trigueros,Manuel Trigueros Muñoz,https://cdn.sofifa.com/players/206/545/21_60.png,http://sofifa.com/player/206545/manuel-trigueros-munoz/210006/,Spain,28,Villarreal CF,2011 ~ 2022,"CM, CDM",Right,CM,2011-07-01,,4 ★,4★,Medium,Medium,2 ★,20.0,75,178.0,14000000.0,22100000.0,35000.0
206058,M. De Sciglio,Mattia De Sciglio,https://cdn.sofifa.com/players/206/058/21_60.png,http://sofifa.com/player/206058/mattia-de-sciglio/210006/,Italy,27,Olympique Lyonnais,2017 ~ 2022,"RB, LB",Right,RB,2017-07-20,,4 ★,3★,Medium,Medium,2 ★,65.0,78,182.0,13500000.0,17100000.0,55000.0
205976,Leo Baptistao,Leonardo Carrilho Baptistão,https://cdn.sofifa.com/players/205/976/21_60.png,http://sofifa.com/player/205976/leonardo-carrilho-baptistao/210006/,Brazil,27,Wuhan Zall,2019 ~ 2021,"ST, RW, RM",Right,ST,2019-01-31,,2 ★,4★,Medium,Medium,2 ★,54.0,71,181.0,15000000.0,17100000.0,16000.0
205705,Z. Feddal,Zouhair Feddal,https://cdn.sofifa.com/players/205/705/21_60.png,http://sofifa.com/player/205705/zouhair-feddal/210006/,Morocco,30,Sporting CP,2020 ~ 2022,CB,Left,CB,2020-08-18,,2 ★,2★,Medium,Medium,1 ★,19.0,84,192.0,11500000.0,17000000.0,14000.0
205686,T. Savanier,Téji Savanier,https://cdn.sofifa.com/players/205/686/21_60.png,http://sofifa.com/player/205686/teji-savanier/210006/,France,28,Montpellier HSC,2019 ~ 2023,"CM, CDM",Right,CM,2019-07-02,,4 ★,4★,High,Medium,1 ★,17.0,69,172.0,14000000.0,21000000.0,36000.0
205525,Bernard,Bernard Anício Caldeira Duarte,https://cdn.sofifa.com/players/205/525/21_60.png,http://sofifa.com/player/205525/bernard-anicio-caldeira-duarte/210006/,Brazil,27,Everton,2018 ~ 2022,"LM, CAM",Right,LM,2018-08-09,,4 ★,4★,High,Medium,2 ★,50.0,60,164.0,15000000.0,20900000.0,76000.0
205364,F. Novák,Filip Novák,https://cdn.sofifa.com/players/205/364/21_60.png,http://sofifa.com/player/205364/filip-novak/210006/,Czech Republic,30,Fenerbahçe SK,2020 ~ 2023,LB,Left,LB,2020-08-07,,3 ★,3★,High,Medium,1 ★,18.0,78,184.0,12000000.0,15200000.0,58000.0
205192,Denis Suárez,Denis Suárez Fernández,https://cdn.sofifa.com/players/205/192/21_60.png,http://sofifa.com/player/205192/denis-suarez-fernandez/210006/,Spain,26,RC Celta,2019 ~ 2023,"LW, RW, CM",Right,CAM,2019-07-01,,3 ★,3★,Medium,Medium,2 ★,47.0,69,176.0,16500000.0,26100000.0,28000.0
205114,T. Inui,Takashi Inui,https://cdn.sofifa.com/players/205/114/21_60.png,http://sofifa.com/player/205114/takashi-inui/210006/,Japan,32,SD Eibar,2019 ~ 2022,"LM, RM, CAM",Right,LM,2019-07-24,,4 ★,4★,Medium,Medium,1 ★,39.0,69,169.0,11000000.0,16800000.0,30000.0
204936,J. Egan,John Egan,https://cdn.sofifa.com/players/204/936/21_60.png,http://sofifa.com/player/204936/john-egan/210006/,Republic of Ireland,27,Sheffield United,2018 ~ 2024,CB,Right,CB,2018-07-19,,3 ★,2★,Low,Medium,1 ★,34.0,75,188.0,15000000.0,21700000.0,36000.0
204529,M. Batshuayi,Michy Batshuayi,https://cdn.sofifa.com/players/204/529/21_60.png,http://sofifa.com/player/204529/michy-batshuayi/210006/,Belgium,26,Crystal Palace,"Jun 30, 2021 On Loan",ST,Right,ST,2016-07-03,"Jun 30, 2021",5 ★,4★,Medium,Low,2 ★,84.0,91,185.0,17000000.0,0.0,88000.0
204125,J. Bořil,Jan Bořil,https://cdn.sofifa.com/players/204/125/21_60.png,http://sofifa.com/player/204125/jan-boril/210006/,Czech Republic,29,SK Slavia Praha,2016 ~ 2023,"LB, RB",Right,LB,2016-01-04,,4 ★,3★,High,High,1 ★,12.0,75,175.0,12500000.0,18700000.0,1000.0
203775,L. Karius,Loris Karius,https://cdn.sofifa.com/players/203/775/21_60.png,http://sofifa.com/player/203775/loris-karius/210006/,Germany,27,FC Union Berlin,"Jun 30, 2021 On Loan",GK,Right,GK,2016-07-01,"Jun 30, 2021",3 ★,1★,Medium,Medium,2 ★,76.0,87,189.0,14000000.0,0.0,60000.0
202811,E. Martínez,Emiliano Martínez,https://cdn.sofifa.com/players/202/811/21_60.png,http://sofifa.com/player/202811/emiliano-martinez/210006/,Argentina,27,Aston Villa,2020 ~ 2024,GK,Right,GK,2020-09-16,,3 ★,1★,Medium,Medium,1 ★,98.0,90,195.0,14000000.0,17800000.0,43000.0
193738,Y. Belhanda,Younès Belhanda,https://cdn.sofifa.com/players/193/738/21_60.png,http://sofifa.com/player/193738/younes-belhanda/210006/,Morocco,30,Galatasaray SK,2017 ~ 2021,"CAM, CM",Right,CAM,2017-07-04,,4 ★,4★,Medium,Medium,2 ★,22.0,75,179.0,13500000.0,19000000.0,64000.0
191687,Maicon,Maicon Pereira Roque,https://cdn.sofifa.com/players/191/687/21_60.png,http://sofifa.com/player/191687/maicon-pereira-roque/210006/,Brazil,31,Al Nassr,2020 ~ 2021,CB,Right,CB,2020-08-04,,3 ★,2★,Medium,High,2 ★,23.0,84,191.0,9500000.0,12800000.0,38000.0
209288,F. Mollet,Florent Mollet,https://cdn.sofifa.com/players/209/288/21_60.png,http://sofifa.com/player/209288/florent-mollet/210006/,France,28,Montpellier HSC,2018 ~ 2023,CAM,Right,CAM,2018-07-11,,4 ★,4★,High,Medium,1 ★,11.0,67,170.0,14000000.0,21000000.0,36000.0
201042,D. Sidibé,Djibril Sidibé,https://cdn.sofifa.com/players/201/042/21_60.png,http://sofifa.com/player/201042/djibril-sidibe/210006/,France,27,AS Monaco,2016 ~ 2022,RB,Right,RB,2016-07-09,,4 ★,3★,High,Medium,2 ★,37.0,71,182.0,13500000.0,17100000.0,46000.0
200155,H. Vanaken,Hans Vanaken,https://cdn.sofifa.com/players/200/155/21_60.png,http://sofifa.com/player/200155/hans-vanaken/210006/,Belgium,27,Club Brugge KV,2015 ~ 2025,"CAM, CM",Right,CM,2015-07-01,,5 ★,4★,High,High,1 ★,109.0,80,195.0,15000000.0,15400000.0,28000.0
200315,Cristian Tello,Cristian Tello Herrera,https://cdn.sofifa.com/players/200/315/21_60.png,http://sofifa.com/player/200315/cristian-tello-herrera/210006/,Spain,28,Real Betis,2017 ~ 2022,"LM, RM",Right,LM,2017-07-01,,4 ★,4★,Medium,Medium,2 ★,47.0,65,178.0,14000000.0,22100000.0,27000.0
200529,N. Chadli,Nacer Chadli,https://cdn.sofifa.com/players/200/529/21_60.png,http://sofifa.com/player/200529/nacer-chadli/210006/,Belgium,30,Medipol Başakşehir FK,2020 ~ 2022,LW,Right,LW,2020-09-10,,4 ★,4★,Medium,Medium,2 ★,15.0,85,187.0,13500000.0,19000000.0,43000.0
202429,D. da Costa,Danny da Costa,https://cdn.sofifa.com/players/202/429/21_60.png,http://sofifa.com/player/202429/danny-da-costa/210006/,Germany,26,Eintracht Frankfurt,2017 ~ 2022,"RWB, RM, RB",Right,RWB,2017-07-01,,3 ★,3★,High,High,1 ★,57.0,89,187.0,15000000.0,18600000.0,28000.0
202335,E. Dier,Eric Dier,https://cdn.sofifa.com/players/202/335/21_60.png,http://sofifa.com/player/202335/eric-dier/210006/,England,26,Tottenham Hotspur,2014 ~ 2024,"CDM, CB",Right,CB,2014-08-02,,2 ★,2★,Medium,High,2 ★,103.0,90,190.0,17500000.0,23700000.0,74000.0
201315,Pablo,Pablo Nascimento Castro,https://cdn.sofifa.com/players/201/315/21_60.png,http://sofifa.com/player/201315/pablo-nascimento-castro/210006/,Brazil,29,FC Girondins de Bordeaux,2015 ~ 2021,CB,Right,CB,2015-08-31,,2 ★,2★,Medium,Medium,1 ★,20.0,89,188.0,13000000.0,20800000.0,33000.0
201325,C. Tătărușanu,Ciprian Tătărușanu,https://cdn.sofifa.com/players/201/325/21_60.png,http://sofifa.com/player/201325/ciprian-tatarusanu/210006/,Romania,34,Milan,2020 ~ 2023,GK,Right,GK,2020-09-11,,3 ★,1★,Medium,Medium,2 ★,35.0,90,198.0,2400000.0,7700000.0,30000.0
202024,R. Freuler,Remo Freuler,https://cdn.sofifa.com/players/202/024/21_60.png,http://sofifa.com/player/202024/remo-freuler/210006/,Switzerland,28,Atalanta,2016 ~ 2022,CM,Right,CM,2016-01-20,,3 ★,4★,Medium,Medium,2 ★,41.0,80,180.0,14000000.0,17900000.0,55000.0
202325,D. Demme,Diego Demme,https://cdn.sofifa.com/players/202/325/21_60.png,http://sofifa.com/player/202325/diego-demme/210006/,Germany,28,Napoli,2020 ~ 2024,"CDM, CM",Right,CDM,2020-01-11,,4 ★,3★,Medium,High,1 ★,34.0,71,172.0,13500000.0,18600000.0,57000.0
199393,N. Pallois,Nicolas Pallois,https://cdn.sofifa.com/players/199/393/21_60.png,http://sofifa.com/player/199393/nicolas-pallois/210006/,France,32,FC Nantes,2017 ~ 2022,CB,Left,CB,2017-07-28,,2 ★,2★,Medium,High,2 ★,11.0,89,189.0,9000000.0,13000000.0,26000.0
199915,L. Dunk,Lewis Dunk,https://cdn.sofifa.com/players/199/915/21_60.png,http://sofifa.com/player/199915/lewis-dunk/210006/,England,28,Brighton & Hove Albion,2010 ~ 2025,CB,Right,CB,2010-07-01,,3 ★,2★,Medium,High,1 ★,47.0,88,192.0,14000000.0,20700000.0,56000.0
198077,P. Herrmann,Patrick Herrmann,https://cdn.sofifa.com/players/198/077/21_60.png,http://sofifa.com/player/198077/patrick-herrmann/210006/,Germany,29,Borussia Mönchengladbach,2010 ~ 2022,"RW, RM",Right,RW,2010-07-01,,2 ★,3★,Medium,High,2 ★,33.0,70,179.0,14000000.0,17000000.0,44000.0
199206,D. Vida,Domagoj Vida,https://cdn.sofifa.com/players/199/206/21_60.png,http://sofifa.com/player/199206/domagoj-vida/210006/,Croatia,31,Beşiktaş JK,2018 ~ 2022,"CB, RB",Right,CB,2018-01-03,,3 ★,2★,Medium,High,3 ★,17.0,76,184.0,9500000.0,14300000.0,58000.0
199189,R. Barkley,Ross Barkley,https://cdn.sofifa.com/players/199/189/21_60.png,http://sofifa.com/player/199189/ross-barkley/210006/,England,26,Aston Villa,"Jun 30, 2021 On Loan","CM, CAM",Right,CAM,2018-01-05,"Jun 30, 2021",5 ★,4★,Medium,Medium,2 ★,125.0,87,186.0,18000000.0,0.0,81000.0
198949,K. Malcuit,Kévin Malcuit,https://cdn.sofifa.com/players/198/949/21_60.png,http://sofifa.com/player/198949/kevin-malcuit/210006/,France,28,Napoli,2018 ~ 2022,"RB, RM",Right,RB,2018-08-08,,3 ★,3★,High,Medium,2 ★,50.0,77,178.0,12500000.0,15300000.0,57000.0
198719,N. Redmond,Nathan Redmond,https://cdn.sofifa.com/players/198/719/21_60.png,http://sofifa.com/player/198719/nathan-redmond/210006/,England,26,Southampton,2016 ~ 2023,LM,Right,LM,2016-07-01,,3 ★,4★,High,Medium,2 ★,44.0,69,173.0,16500000.0,23700000.0,56000.0
198658,F. Midtsjø,Fredrik Midtsjø,https://cdn.sofifa.com/players/198/658/21_60.png,http://sofifa.com/player/198658/fredrik-midtsjo/210006/,Norway,26,AZ Alkmaar,2017 ~ 2023,"CM, CDM",Right,CM,2017-08-26,,3 ★,3★,Medium,High,2 ★,30.0,70,176.0,16500000.0,18900000.0,13000.0
194229,Hugo Mallo,Hugo Mallo Novegil,https://cdn.sofifa.com/players/194/229/21_60.png,http://sofifa.com/player/194229/hugo-mallo-novegil/210006/,Spain,29,RC Celta,2009 ~ 2023,RB,Right,RB,2009-07-01,,3 ★,3★,High,Medium,2 ★,16.0,69,173.0,12500000.0,17900000.0,25000.0
163264,T. Heaton,Tom Heaton,https://cdn.sofifa.com/players/163/264/21_60.png,http://sofifa.com/player/163264/tom-heaton/210006/,England,34,Aston Villa,2019 ~ 2021,GK,Right,GK,2019-08-01,,3 ★,1★,Medium,Medium,2 ★,21.0,92,187.0,2400000.0,8600000.0,43000.0
190149,De Marcos,Oscar De Marcos Arana,https://cdn.sofifa.com/players/190/149/21_60.png,http://sofifa.com/player/190149/oscar-de-marcos-arana/210006/,Spain,31,Athletic Club de Bilbao,2009 ~ 2021,"RB, RW",Right,RB,2009-07-01,,3 ★,4★,High,Medium,2 ★,35.0,80,182.0,10000000.0,15800000.0,24000.0
202884,L. Spinazzola,Leonardo Spinazzola,https://cdn.sofifa.com/players/202/884/21_60.png,http://sofifa.com/player/202884/leonardo-spinazzola/210006/,Italy,27,Roma,2019 ~ 2023,"LM, RB, LB",Right,RWB,2019-07-01,,4 ★,3★,Medium,Medium,2 ★,57.0,75,186.0,15000000.0,23100000.0,24000.0
204077,M. Niang,M'Baye Niang,https://cdn.sofifa.com/players/204/077/21_60.png,http://sofifa.com/player/204077/mbaye-niang/210006/,Senegal,25,Stade Rennais FC,2019 ~ 2023,ST,Right,ST,2019-05-31,,4 ★,3★,High,Low,2 ★,128.0,83,188.0,19000000.0,25700000.0,49000.0
198657,J. Svensson,Jonas Svensson,https://cdn.sofifa.com/players/198/657/21_60.png,http://sofifa.com/player/198657/jonas-svensson/210006/,Norway,27,AZ Alkmaar,2017 ~ 2021,RB,Right,RB,2017-01-30,,3 ★,3★,High,High,1 ★,31.0,70,170.0,15000000.0,16500000.0,12000.0
166706,M. Škrtel,Martin Škrtel,https://cdn.sofifa.com/players/166/706/21_60.png,http://sofifa.com/player/166706/martin-skrtel/210005/,Slovakia,35,Medipol Başakşehir FK,2020 ~ 2021,CB,Right,CB,2020-08-20,,2 ★,2★,Medium,High,3 ★,22.0,81,190.5,3100000.0,5900000.0,26000.0
189068,B. Dost,Bas Dost,https://cdn.sofifa.com/players/189/068/21_60.png,http://sofifa.com/player/189068/bas-dost/210005/,Netherlands,31,Eintracht Frankfurt,2019 ~ 2022,ST,Right,ST,2019-08-26,,3 ★,2★,Medium,Medium,3 ★,33.0,83,195.6,9500000.0,16200000.0,33000.0
209846,C. Günter,Christian Günter,https://cdn.sofifa.com/players/209/846/21_60.png,http://sofifa.com/player/209846/christian-gunter/210006/,Germany,27,SC Freiburg,2012 ~ 2022,"LB, LM, LWB",Left,LB,2012-07-01,,2 ★,3★,High,Medium,2 ★,52.0,87,185.0,13500000.0,16200000.0,25000.0
169705,R. Bertrand,Ryan Bertrand,https://cdn.sofifa.com/players/169/705/21_60.png,http://sofifa.com/player/169705/ryan-bertrand/210006/,England,30,Southampton,2015 ~ 2021,LB,Left,LB,2015-02-02,,3 ★,3★,High,Medium,2 ★,41.0,85,179.0,12000000.0,15200000.0,51000.0
180714,Guilherme,Guilherme Alvim Marinato,https://cdn.sofifa.com/players/180/714/21_60.png,http://sofifa.com/player/180714/guilherme-alvim-marinato/210006/,Russia,34,Lokomotiv Moscow,2007 ~ 2022,GK,Right,GK,2007-08-22,,2 ★,1★,Medium,Medium,2 ★,11.0,95,195.0,2400000.0,7200000.0,37000.0
170733,Gervinho,Gervais Yao Kouassi,https://cdn.sofifa.com/players/170/733/21_60.png,http://sofifa.com/player/170733/gervais-yao-kouassi/210006/,Ivory Coast,33,Parma,2018 ~ 2021,"LW, RW",Right,LW,2018-08-17,,3 ★,3★,High,Low,3 ★,38.0,65,179.0,9000000.0,11700000.0,38000.0
177392,D. Mbokani,Dieumerci Mbokani,https://cdn.sofifa.com/players/177/392/21_60.png,http://sofifa.com/player/177392/dieumerci-mbokani/210006/,DR Congo,34,Royal Antwerp FC,2018 ~ 2021,ST,Right,ST,2018-08-25,,3 ★,3★,High,Medium,2 ★,30.0,73,185.0,7000000.0,8300000.0,27000.0
198129,C. Ortíz,Celso Ortíz,https://cdn.sofifa.com/players/198/129/21_60.png,http://sofifa.com/player/198129/celso-ortiz/210006/,Paraguay,31,Monterrey,2016 ~ 2021,"CDM, CM",Left,CDM,2016-07-01,,2 ★,3★,Medium,High,2 ★,9.0,74,174.0,10000000.0,13600000.0,41000.0
165109,�. Radu,Ștefan Radu,https://cdn.sofifa.com/players/165/109/21_60.png,http://sofifa.com/player/165109/stefan-radu/210006/,Romania,33,Lazio,2008 ~ 2021,CB,Left,CB,2008-01-01,,3 ★,3★,Medium,High,2 ★,107.0,79,183.0,6500000.0,8300000.0,51000.0
176376,I. Piatti,Ignacio Piatti,https://cdn.sofifa.com/players/176/376/21_60.png,http://sofifa.com/player/176376/ignacio-piatti/210006/,Argentina,35,San Lorenzo de Almagro,2020 ~ 2020,"LW, LM, ST",Right,CAM,2020-02-10,,4 ★,5★,High,Medium,2 ★,16.0,76,180.0,6000000.0,6800000.0,20000.0
173306,C. Ansaldi,Cristian Ansaldi,https://cdn.sofifa.com/players/173/306/21_60.png,http://sofifa.com/player/173306/cristian-ansaldi/210006/,Argentina,33,Torino,2019 ~ 2021,"LM, LB",Right,RWB,2019-07-01,,5 ★,4★,High,High,2 ★,17.0,76,181.0,9000000.0,11100000.0,45000.0
198140,R. Funes Mori,Rogelio Funes Mori,https://cdn.sofifa.com/players/198/140/21_60.png,http://sofifa.com/player/198140/rogelio-funes-mori/210006/,Argentina,29,Monterrey,2015 ~ 2022,ST,Right,ST,2015-06-12,,4 ★,4★,High,Medium,2 ★,22.0,78,186.0,14000000.0,17900000.0,50000.0
190717,M. Antonio,Michail Antonio,https://cdn.sofifa.com/players/190/717/21_60.png,http://sofifa.com/player/190717/michail-antonio/210006/,England,30,West Ham United,2015 ~ 2021,"ST, RM, LM",Right,ST,2015-09-01,,3 ★,4★,High,High,2 ★,70.0,82,178.0,14000000.0,19000000.0,46000.0
198031,Sérgio Oliveira,Sérgio Miguel Relvas de Oliveira,https://cdn.sofifa.com/players/198/031/21_60.png,http://sofifa.com/player/198031/sergio-miguel-relvas-de-oliveira/210005/,Portugal,28,FC Porto,2015 ~ 2021,CM,Right,CM,2015-07-01,,3 ★,3★,Medium,High,1 ★,41.0,78,180.3,10500000.0,21000000.0,16000.0
190243,M. Hitz,Marwin Hitz,https://cdn.sofifa.com/players/190/243/21_60.png,http://sofifa.com/player/190243/marwin-hitz/210005/,Switzerland,32,Borussia Dortmund,2018 ~ 2021,GK,Right,GK,2018-07-01,,3 ★,1★,Medium,Medium,2 ★,17.0,89,193.0,6500000.0,11100000.0,39000.0
194222,Laguardia,Víctor Laguardia Cisneros,https://cdn.sofifa.com/players/194/222/21_60.png,http://sofifa.com/player/194222/victor-laguardia-cisneros/210005/,Spain,30,Deportivo Alavés,2014 ~ 2022,CB,Right,CB,2014-07-11,,3 ★,2★,Medium,High,1 ★,3.0,80,185.4,8500000.0,17900000.0,25000.0
194209,Y. El Arabi,Youssef El Arabi,https://cdn.sofifa.com/players/194/209/21_60.png,http://sofifa.com/player/194209/youssef-el-arabi/210005/,Morocco,33,Olympiacos CFP,2019 ~ 2021,ST,Right,ST,2019-07-06,,4 ★,3★,High,Medium,2 ★,8.0,84,182.9,6500000.0,13700000.0,500.0
193601,G. Pezzella,Germán Pezzella,https://cdn.sofifa.com/players/193/601/21_60.png,http://sofifa.com/player/193601/german-pezzella/210005/,Argentina,29,Fiorentina,2018 ~ 2022,CB,Right,CB,2018-07-01,,3 ★,2★,Medium,Medium,1 ★,20.0,81,185.4,8500000.0,14500000.0,50000.0
193352,R. Rodríguez,Ricardo Rodríguez,https://cdn.sofifa.com/players/193/352/21_60.png,http://sofifa.com/player/193352/ricardo-rodriguez/210005/,Switzerland,27,Torino,2020 ~ 2024,LB,Left,LB,2020-08-19,,3 ★,3★,Medium,Medium,3 ★,36.0,77,180.3,9000000.0,15300000.0,41000.0
193152,Herrerín,Iago Herrerín Buisán,https://cdn.sofifa.com/players/193/152/21_60.png,http://sofifa.com/player/193152/iago-herrerin-buisan/210005/,Spain,32,Athletic Club de Bilbao,2012 ~ 2021,GK,Right,GK,2012-07-01,,3 ★,1★,Medium,Medium,1 ★,11.0,89,188.0,6500000.0,13700000.0,19000.0
192546,E. Stevens,Enda Stevens,https://cdn.sofifa.com/players/192/546/21_60.png,http://sofifa.com/player/192546/enda-stevens/210005/,Republic of Ireland,29,Sheffield United,2017 ~ 2023,"LWB, LB",Left,LWB,2017-07-01,,2 ★,3★,Medium,Medium,1 ★,26.0,78,182.9,8500000.0,16200000.0,37000.0
192123,C. Wood,Chris Wood,https://cdn.sofifa.com/players/192/123/21_60.png,http://sofifa.com/player/192123/chris-wood/210005/,New Zealand,28,Burnley,2017 ~ 2023,ST,Right,ST,2017-08-21,,3 ★,2★,High,Medium,1 ★,34.0,92,190.5,10500000.0,20000000.0,62000.0
192086,A. Kokorin,Alexandr Kokorin,https://cdn.sofifa.com/players/192/086/21_60.png,http://sofifa.com/player/192086/alexandr-kokorin/210005/,Russia,29,Spartak Moscow,2020 ~ 2023,"ST, RW",Right,CF,2020-08-02,,3 ★,4★,High,Medium,2 ★,18.0,83,182.9,10500000.0,16800000.0,63000.0
192227,S. Mustafi,Shkodran Mustafi,https://cdn.sofifa.com/players/192/227/21_60.png,http://sofifa.com/player/192227/shkodran-mustafi/210006/,Germany,28,Arsenal,2016 ~ 2021,CB,Right,CB,2016-08-30,,2 ★,2★,Medium,High,3 ★,58.0,83,184.0,14000000.0,20700000.0,72000.0
192045,L. Rodríguez,Luis Rodríguez,https://cdn.sofifa.com/players/192/045/21_60.png,http://sofifa.com/player/192045/luis-rodriguez/210005/,Mexico,29,Tigres U.A.N.L.,2016 ~ 2022,RB,Right,RB,2016-06-09,,2 ★,3★,High,High,1 ★,32.0,76,177.8,8500000.0,13600000.0,46000.0
189280,A. Westwood,Ashley Westwood,https://cdn.sofifa.com/players/189/280/21_60.png,http://sofifa.com/player/189280/ashley-westwood/210005/,England,30,Burnley,2017 ~ 2023,CDM,Right,CDM,2017-01-31,,3 ★,3★,Medium,Medium,1 ★,17.0,73,175.3,8500000.0,16200000.0,50000.0
196978,C. Wilson,Callum Wilson,https://cdn.sofifa.com/players/196/978/21_60.png,http://sofifa.com/player/196978/callum-wilson/210005/,England,28,Newcastle United,2020 ~ 2024,ST,Right,ST,2020-09-07,,3 ★,4★,High,Medium,1 ★,62.0,66,180.3,10500000.0,20000000.0,48000.0
188988,M. Lanzini,Manuel Lanzini,https://cdn.sofifa.com/players/188/988/21_60.png,http://sofifa.com/player/188988/manuel-lanzini/210005/,Argentina,27,West Ham United,2016 ~ 2023,"CAM, CM, LM",Right,CAM,2016-07-01,,3 ★,4★,Medium,Medium,2 ★,29.0,59,167.6,12000000.0,23700000.0,43000.0
